age,marital,housing,loan,contact,month,day_of_week,duration,campaign,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y,job_admin.,job_blue-collar,job_management,job_other,job_services,job_technician,education_basic.9y,education_high.school,education_other,education_professional.course,education_university.degree
30,0,0,0,0,11,4,361.0,2,1,-0.1,93.2,-42.0,4.076,5195.8,0,1,0,0,0,0,0,0,1,0,0,0
33,0,1,0,1,5,4,83.0,3,0,1.1,93.994,-36.4,4.86,5191.0,0,0,0,0,0,1,0,0,1,0,0,0
36,0,0,0,0,5,5,114.0,1,0,-1.8,92.893,-46.2,1.313,5099.1,0,0,0,0,0,1,0,0,1,0,0,0
43,0,0,0,1,6,4,246.0,2,0,1.4,94.465,-41.8,4.866,5228.1,0,0,1,0,0,0,0,1,0,0,0,0
39,2,1,0,0,5,3,304.0,1,0,-1.8,92.893,-46.2,1.334,5099.1,0,0,1,0,0,0,0,1,0,0,0,0
29,1,0,0,0,11,5,530.0,1,1,-0.1,93.2,-42.0,4.021,5195.8,1,0,0,0,0,0,1,0,0,0,1,0
25,1,0,0,1,6,1,178.0,7,0,1.4,94.465,-41.8,4.96,5228.1,0,0,0,0,1,0,0,0,0,0,0,1
33,0,1,0,0,8,3,31.0,1,0,1.4,93.444,-36.1,4.965,5228.1,0,0,0,0,0,0,1,0,0,0,1,0
57,0,0,0,0,8,3,139.0,1,0,1.4,93.444,-36.1,4.965,5228.1,0,0,0,0,1,0,0,1,0,0,0,0
35,0,0,0,0,8,4,72.0,2,0,1.4,93.444,-36.1,4.968,5228.1,0,0,0,0,0,0,1,0,0,0,1,0
35,1,0,0,0,5,1,386.0,1,0,-1.8,92.893,-46.2,1.299,5099.1,0,1,0,0,0,0,0,0,0,0,0,1
50,0,1,1,1,5,1,353.0,1,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0,0,0,1,0,0,0,0
59,0,1,0,0,8,1,571.0,1,0,1.4,93.444,-36.1,4.963,5228.1,0,0,0,0,0,0,1,0,0,0,1,0
40,0,0,0,0,11,1,128.0,1,1,-0.1,93.2,-42.0,4.191,5195.8,0,0,1,0,0,0,0,0,0,1,0,0
49,0,1,1,0,8,2,120.0,4,0,1.4,93.444,-36.1,4.963,5228.1,0,1,0,0,0,0,0,0,1,0,0,0
28,0,0,0,1,5,1,185.0,5,0,1.1,93.994,-36.4,4.857,5191.0,0,0,0,0,1,0,0,0,0,0,1,0
41,1,0,0,1,5,4,74.0,1,0,1.1,93.994,-36.4,4.86,5191.0,0,0,1,0,0,0,0,1,0,0,0,0
26,1,1,0,0,6,4,77.0,2,0,-2.9,92.963,-40.8,1.26,5076.2,0,0,1,0,0,0,0,0,0,0,1,0
34,2,1,0,0,7,4,181.0,1,0,1.4,93.918,-42.7,4.963,5228.1,0,0,1,0,0,0,0,1,0,0,0,0
41,0,0,0,1,5,5,34.0,2,0,1.1,93.994,-36.4,4.864,5191.0,0,0,0,0,0,0,1,0,0,0,1,0
61,0,1,1,0,7,1,109.0,3,1,-1.7,94.215,-40.3,0.889,4991.6,0,1,0,0,0,0,0,0,0,1,0,0
49,0,0,0,0,8,5,66.0,1,0,1.4,93.444,-36.1,4.964,5228.1,0,0,1,0,0,0,0,0,0,1,0,0
36,0,1,0,1,6,1,80.0,3,0,1.4,94.465,-41.8,4.865,5228.1,0,1,0,0,0,0,0,0,0,0,0,1
36,1,0,0,0,11,2,333.0,4,0,-1.1,94.767,-50.8,1.046,4963.6,1,0,1,0,0,0,0,0,0,1,0,0
37,0,1,0,1,7,4,95.0,1,0,1.4,93.918,-42.7,4.966,5228.1,0,0,1,0,0,0,0,0,0,1,0,0
39,1,1,0,1,6,2,367.0,1,0,1.4,94.465,-41.8,4.961,5228.1,0,0,0,0,1,0,0,0,0,1,0,0
29,1,0,1,0,5,2,139.0,1,1,-1.8,92.893,-46.2,1.344,5099.1,0,0,0,0,1,0,0,0,1,0,0,0
52,0,0,0,0,8,4,351.0,3,0,1.4,93.444,-36.1,4.963,5228.1,0,0,0,0,0,0,1,0,0,0,1,0
24,1,0,0,0,10,4,262.0,1,1,-1.1,94.601,-49.5,1.025,4963.6,1,0,1,0,0,0,0,0,1,0,0,0
38,2,1,0,1,5,4,451.0,2,0,1.1,93.994,-36.4,4.86,5191.0,0,0,1,0,0,0,0,0,0,1,0,0
45,0,0,1,1,5,1,298.0,1,0,1.1,93.994,-36.4,4.858,5191.0,0,0,0,0,0,1,0,1,0,0,0,0
30,1,0,0,0,9,2,169.0,1,0,-3.4,92.379,-29.8,0.788,5017.5,1,0,0,0,1,0,0,0,0,0,0,1
30,0,1,0,1,6,5,361.0,1,0,1.4,94.465,-41.8,4.967,5228.1,0,0,1,0,0,0,0,1,0,0,0,0
41,0,1,0,1,6,1,132.0,2,0,1.4,94.465,-41.8,4.865,5228.1,0,0,1,0,0,0,0,0,0,1,0,0
33,0,0,1,0,8,2,72.0,2,0,1.4,93.444,-36.1,4.966,5228.1,0,1,0,0,0,0,0,0,0,0,0,1
30,1,0,0,0,5,4,362.0,6,0,-1.8,92.893,-46.2,1.266,5099.1,0,0,1,0,0,0,0,1,0,0,0,0
47,0,1,1,0,8,5,78.0,3,0,1.4,93.444,-36.1,4.964,5228.1,0,0,0,0,0,0,1,0,0,0,1,0
35,2,1,0,0,8,2,28.0,3,0,1.4,93.444,-36.1,4.963,5228.1,1,0,0,0,1,0,0,0,0,0,1,0
44,0,0,0,0,7,2,407.0,4,0,1.4,93.918,-42.7,4.961,5228.1,0,0,1,0,0,0,0,0,0,0,1,0
41,0,1,0,0,4,5,74.0,2,1,-1.8,93.075,-47.1,1.405,5099.1,0,0,1,0,0,0,0,0,0,0,1,0
56,0,0,0,0,8,3,216.0,4,0,1.4,93.444,-36.1,4.964,5228.1,0,0,0,0,1,0,0,0,0,1,0,0
56,0,1,0,0,6,3,175.0,3,0,-2.9,92.963,-40.8,1.26,5076.2,0,0,0,1,0,0,0,0,0,0,0,1
39,0,0,1,0,5,1,124.0,3,2,-1.8,92.893,-46.2,1.354,5099.1,0,0,1,0,0,0,0,1,0,0,0,0
31,0,1,0,1,6,5,55.0,12,0,1.4,94.465,-41.8,4.959,5228.1,0,0,1,0,0,0,0,0,0,1,0,0
46,0,0,0,0,11,1,35.0,2,0,-0.1,93.2,-42.0,4.191,5195.8,0,1,0,0,0,0,0,0,0,0,0,1
52,1,1,0,0,6,1,327.0,1,0,-2.9,92.963,-40.8,1.266,5076.2,1,1,0,0,0,0,0,0,0,0,0,1
34,2,1,0,0,8,5,136.0,4,0,1.4,93.444,-36.1,4.964,5228.1,0,0,0,0,0,0,1,0,0,0,1,0
40,0,1,0,0,4,4,161.0,1,0,-1.8,93.075,-47.1,1.435,5099.1,0,0,0,0,1,0,0,0,0,0,0,1
52,0,1,0,1,6,5,32.0,1,0,-1.7,94.055,-39.8,0.707,4991.6,0,0,0,0,1,0,0,0,0,0,0,1
50,0,0,0,0,8,2,587.0,2,1,-2.9,92.201,-31.4,0.859,5076.2,1,1,0,0,0,0,0,0,0,0,0,1
26,1,0,0,1,5,5,211.0,4,0,1.1,93.994,-36.4,4.857,5191.0,0,0,0,0,0,1,0,0,1,0,0,0
29,1,1,0,0,3,1,154.0,2,1,-1.8,93.369,-34.8,0.652,5008.7,0,0,0,1,0,0,0,0,0,0,0,1
38,1,1,0,1,6,5,381.0,2,0,1.4,94.465,-41.8,4.947,5228.1,1,0,1,0,0,0,0,0,1,0,0,0
39,1,0,0,1,5,3,480.0,2,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0,0,0,0,0,0,1,0
53,0,1,0,1,5,3,382.0,10,0,1.1,93.994,-36.4,4.859,5191.0,0,0,0,0,1,0,0,0,0,0,0,1
37,0,1,0,0,7,3,83.0,1,0,1.4,93.918,-42.7,4.963,5228.1,0,0,1,0,0,0,0,0,0,1,0,0
37,0,0,0,1,6,2,192.0,4,0,1.4,94.465,-41.8,4.864,5228.1,0,1,0,0,0,0,0,0,0,0,0,1
30,0,1,1,1,7,3,33.0,3,0,1.4,93.918,-42.7,4.956,5228.1,0,0,0,0,1,0,0,0,0,0,0,1
49,0,1,0,0,8,2,54.0,1,0,1.4,93.444,-36.1,4.963,5228.1,0,0,0,0,1,0,0,0,1,0,0,0
30,0,0,0,0,5,1,399.0,1,0,-1.8,92.893,-46.2,1.354,5099.1,0,0,0,0,1,0,0,0,0,0,1,0
33,1,0,0,0,8,1,212.0,10,0,1.4,93.444,-36.1,4.963,5228.1,0,1,0,0,0,0,0,0,0,0,0,1
41,0,1,0,0,4,2,183.0,1,1,-1.8,93.075,-47.1,1.453,5099.1,0,1,0,0,0,0,0,0,0,0,0,1
52,0,1,1,0,6,2,135.0,1,0,-2.9,92.963,-40.8,1.262,5076.2,0,0,0,0,1,0,0,0,0,0,1,0
30,0,0,0,1,6,3,484.0,5,0,1.4,94.465,-41.8,4.959,5228.1,0,0,0,0,1,0,0,0,1,0,0,0
32,1,0,0,1,5,5,588.0,3,0,1.1,93.994,-36.4,4.857,5191.0,1,1,0,0,0,0,0,0,0,0,0,1
41,0,0,0,1,6,5,280.0,3,0,1.4,94.465,-41.8,4.967,5228.1,0,0,0,0,1,0,0,0,0,1,0,0
35,0,0,0,0,11,4,214.0,4,0,-0.1,93.2,-42.0,4.076,5195.8,0,0,0,0,0,0,1,0,0,0,0,1
41,1,1,0,0,11,4,163.0,2,0,-0.1,93.2,-42.0,4.076,5195.8,0,0,0,0,0,1,0,1,0,0,0,0
41,0,0,0,0,7,1,226.0,1,0,1.4,93.918,-42.7,4.96,5228.1,0,0,1,0,0,0,0,0,0,1,0,0
33,1,1,0,0,5,3,200.0,1,0,-1.8,92.893,-46.2,1.27,5099.1,1,1,0,0,0,0,0,0,0,0,0,1
28,1,0,0,0,5,3,197.0,2,1,-1.8,92.893,-46.2,1.334,5099.1,1,0,0,0,0,0,1,0,0,0,1,0
49,0,1,0,1,8,4,158.0,1,0,1.4,93.444,-36.1,4.964,5228.1,0,0,1,0,0,0,0,0,0,1,0,0
34,0,1,0,0,11,4,51.0,1,0,-0.1,93.2,-42.0,4.076,5195.8,0,0,0,0,1,0,0,0,0,1,0,0
55,0,1,0,0,8,4,169.0,5,0,1.4,93.444,-36.1,4.964,5228.1,0,0,0,0,1,0,0,0,0,1,0,0
45,0,0,1,0,4,5,175.0,3,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,1,0,0,0,0,1,0,0,0,0
39,1,0,0,0,7,1,644.0,3,0,1.4,93.918,-42.7,4.962,5228.1,0,0,0,0,0,0,1,0,0,0,0,1
46,2,1,0,0,7,4,165.0,3,0,1.4,93.918,-42.7,4.968,5228.1,0,0,0,0,0,0,1,0,0,0,1,0
46,0,1,0,0,7,4,497.0,2,0,1.4,93.918,-42.7,4.962,5228.1,0,0,1,0,0,0,0,0,1,0,0,0
33,1,0,1,0,7,2,263.0,5,0,1.4,93.918,-42.7,4.961,5228.1,0,1,0,0,0,0,0,0,0,0,0,1
45,0,0,0,1,5,3,105.0,2,0,1.1,93.994,-36.4,4.857,5191.0,0,0,0,1,0,0,0,0,0,0,0,1
40,0,1,0,0,8,1,366.0,3,0,1.4,93.444,-36.1,4.965,5228.1,1,1,0,0,0,0,0,0,0,0,0,1
48,0,1,0,1,5,4,544.0,4,0,1.1,93.994,-36.4,4.86,5191.0,0,0,1,0,0,0,0,0,0,1,0,0
38,0,0,0,1,5,5,522.0,5,0,1.1,93.994,-36.4,4.859,5191.0,0,0,0,0,1,0,0,1,0,0,0,0
53,0,1,1,0,7,1,88.0,9,0,1.4,93.918,-42.7,4.962,5228.1,0,0,0,1,0,0,0,0,0,1,0,0
37,0,1,0,1,5,1,149.0,1,0,1.1,93.994,-36.4,4.857,5191.0,0,0,0,0,0,1,0,0,1,0,0,0
21,1,0,0,1,7,4,5.0,1,0,-1.7,94.215,-40.3,0.884,4991.6,0,0,0,0,1,0,0,1,0,0,0,0
34,1,0,0,0,5,3,391.0,1,0,-1.8,92.893,-46.2,1.281,5099.1,1,0,0,0,1,0,0,0,1,0,0,0
34,0,0,0,1,6,1,61.0,1,0,1.4,94.465,-41.8,4.961,5228.1,0,0,1,0,0,0,0,0,0,1,0,0
41,2,1,0,0,11,4,168.0,1,0,-0.1,93.2,-42.0,4.076,5195.8,0,1,0,0,0,0,0,0,0,0,0,1
29,0,1,0,1,5,2,275.0,1,0,1.1,93.994,-36.4,4.857,5191.0,0,0,0,0,0,1,0,0,1,0,0,0
30,1,0,0,0,7,4,36.0,2,0,1.4,93.918,-42.7,4.958,5228.1,0,1,0,0,0,0,0,0,0,0,0,1
44,0,0,0,0,4,4,172.0,1,0,-1.8,93.075,-47.1,1.406,5099.1,1,1,0,0,0,0,0,0,0,0,0,1
30,1,1,0,0,11,4,88.0,1,1,-0.1,93.2,-42.0,4.076,5195.8,0,0,0,0,1,0,0,0,0,0,0,1
36,0,1,0,1,5,3,231.0,2,0,1.1,93.994,-36.4,4.856,5191.0,0,0,1,0,0,0,0,1,0,0,0,0
34,0,1,1,0,4,4,91.0,4,0,-1.8,93.075,-47.1,1.406,5099.1,0,0,0,0,1,0,0,0,0,1,0,0
38,0,0,0,1,5,3,483.0,2,0,1.1,93.994,-36.4,4.859,5191.0,0,0,0,0,0,1,0,0,1,0,0,0
57,0,1,0,0,7,3,113.0,1,0,1.4,93.918,-42.7,4.962,5228.1,0,0,0,0,1,0,0,0,0,0,0,1
59,2,0,0,1,6,1,605.0,6,0,1.4,94.465,-41.8,4.865,5228.1,1,0,0,0,1,0,0,0,0,0,0,1
44,1,1,0,0,5,1,504.0,1,0,-1.8,92.893,-46.2,1.244,5099.1,1,0,0,1,0,0,0,0,1,0,0,0
41,0,1,0,0,5,4,37.0,3,1,-1.8,92.893,-46.2,1.327,5099.1,1,0,0,0,1,0,0,1,0,0,0,0
58,0,0,0,0,4,3,139.0,1,0,-1.8,93.749,-34.6,0.639,5008.7,1,0,0,0,1,0,0,0,0,1,0,0
34,1,0,0,1,5,1,52.0,3,0,1.1,93.994,-36.4,4.857,5191.0,0,1,0,0,0,0,0,0,1,0,0,0
24,1,1,0,0,3,3,145.0,2,1,-1.8,93.369,-34.8,0.655,5008.7,1,1,0,0,0,0,0,0,0,0,0,1
31,1,0,0,0,7,1,221.0,3,0,1.4,93.918,-42.7,4.962,5228.1,0,1,0,0,0,0,0,1,0,0,0,0
47,2,0,0,0,8,3,381.0,3,0,1.4,93.444,-36.1,4.964,5228.1,0,1,0,0,0,0,0,0,0,0,0,1
37,0,0,0,0,5,4,281.0,1,0,-1.8,92.893,-46.2,1.327,5099.1,0,0,0,0,1,0,0,0,0,1,0,0
32,0,1,0,1,6,2,73.0,1,0,1.4,94.465,-41.8,4.864,5228.1,0,0,0,0,0,1,0,0,1,0,0,0
36,1,1,1,0,5,5,10.0,5,0,-1.8,92.893,-46.2,1.25,5099.1,0,1,0,0,0,0,0,0,1,0,0,0
39,0,1,0,0,5,4,300.0,2,1,-1.8,92.893,-46.2,1.327,5099.1,0,0,0,0,0,1,0,0,1,0,0,0
40,0,1,1,0,7,4,67.0,6,0,1.4,93.918,-42.7,4.968,5228.1,0,0,0,0,1,0,0,0,0,1,0,0
36,0,0,0,0,5,1,8.0,6,0,-1.8,92.893,-46.2,1.299,5099.1,0,0,1,0,0,0,0,1,0,0,0,0
36,0,0,0,0,11,2,91.0,2,1,-0.1,93.2,-42.0,4.153,5195.8,0,0,0,0,0,0,1,0,1,0,0,0
39,1,0,0,0,4,1,13.0,1,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,0,0,0,1,0,0,0,1,0
33,0,1,0,1,5,4,413.0,3,1,-1.8,92.893,-46.2,1.327,5099.1,0,0,0,0,0,0,1,0,0,0,0,1
35,1,0,0,0,7,5,308.0,2,0,1.4,93.918,-42.7,4.957,5228.1,0,0,1,0,0,0,0,0,0,1,0,0
45,0,0,0,1,5,2,79.0,1,0,1.1,93.994,-36.4,4.857,5191.0,0,0,0,0,1,0,0,0,0,1,0,0
29,1,0,0,1,6,1,203.0,2,0,1.4,94.465,-41.8,4.96,5228.1,0,0,1,0,0,0,0,0,1,0,0,0
39,0,1,0,0,4,3,120.0,1,1,-1.8,93.075,-47.1,1.445,5099.1,0,0,1,0,0,0,0,1,0,0,0,0
58,0,1,0,1,5,2,328.0,2,0,1.1,93.994,-36.4,4.857,5191.0,0,1,0,0,0,0,0,0,0,1,0,0
56,0,1,0,1,5,3,52.0,2,0,1.1,93.994,-36.4,4.857,5191.0,0,0,0,0,0,0,1,1,0,0,0,0
39,1,0,0,1,5,2,181.0,3,0,1.1,93.994,-36.4,4.856,5191.0,0,0,1,0,0,0,0,0,0,1,0,0
39,0,1,0,0,4,5,87.0,1,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,0,0,1,0,0,1,0,0,0
36,0,1,0,0,8,1,130.0,3,0,1.4,93.444,-36.1,4.965,5228.1,0,0,0,0,1,0,0,0,1,0,0,0
42,0,1,0,0,11,3,216.0,2,0,-0.1,93.2,-42.0,4.12,5195.8,0,1,0,0,0,0,0,0,0,0,1,0
54,0,0,0,0,8,1,48.0,5,0,1.4,93.444,-36.1,4.965,5228.1,0,0,0,0,1,0,0,1,0,0,0,0
27,0,0,0,1,7,3,215.0,3,0,1.4,93.918,-42.7,4.963,5228.1,0,0,0,0,1,0,0,0,0,0,0,1
37,1,1,0,0,5,5,72.0,1,1,-1.8,92.893,-46.2,1.313,5099.1,0,0,1,0,0,0,0,1,0,0,0,0
42,1,0,0,0,11,3,238.0,4,0,-0.1,93.2,-42.0,4.12,5195.8,0,0,0,0,1,0,0,0,0,0,0,1
35,1,0,0,0,11,3,161.0,1,0,-0.1,93.2,-42.0,4.12,5195.8,0,0,0,0,0,0,1,0,0,0,1,0
28,1,0,1,0,7,1,101.0,2,2,-1.7,94.215,-40.3,0.827,4991.6,0,0,1,0,0,0,0,0,1,0,0,0
57,0,1,0,0,11,4,302.0,4,0,-0.1,93.2,-42.0,4.076,5195.8,0,0,0,0,0,0,1,0,0,0,1,0
43,0,1,0,0,8,2,88.0,1,0,1.4,93.444,-36.1,4.963,5228.1,0,0,0,0,0,0,1,0,1,0,0,0
56,1,0,1,0,7,3,52.0,5,0,1.4,93.918,-42.7,4.963,5228.1,0,0,0,0,0,1,0,0,1,0,0,0
48,0,1,0,0,8,2,64.0,1,0,1.4,93.444,-36.1,4.965,5228.1,0,0,0,0,0,0,1,0,0,0,0,1
30,0,0,0,1,5,1,212.0,2,0,1.1,93.994,-36.4,4.857,5191.0,0,1,0,0,0,0,0,0,0,0,0,1
56,0,0,0,1,5,3,88.0,2,0,1.1,93.994,-36.4,4.857,5191.0,0,0,0,0,1,0,0,0,0,1,0,0
56,0,1,0,0,8,4,95.0,1,0,1.4,93.444,-36.1,4.962,5228.1,0,1,0,0,0,0,0,0,0,0,0,1
48,0,1,0,1,6,3,103.0,2,0,1.4,94.465,-41.8,4.864,5228.1,0,0,1,0,0,0,0,1,0,0,0,0
37,0,1,0,0,7,5,252.0,6,0,1.4,93.918,-42.7,4.957,5228.1,0,0,0,0,0,0,1,0,0,0,1,0
53,0,1,0,1,8,2,348.0,4,0,1.4,93.444,-36.1,4.968,5228.1,1,0,1,0,0,0,0,0,0,1,0,0
33,0,0,0,0,7,5,439.0,2,0,1.4,93.918,-42.7,4.963,5228.1,0,0,1,0,0,0,0,1,0,0,0,0
39,2,0,0,1,5,5,106.0,3,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0,0,0,1,0,0,0,0
56,0,1,1,0,4,1,223.0,1,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,1,0,0,0,0,0,0,1,0,0
31,0,0,0,0,8,3,147.0,3,0,1.4,93.444,-36.1,4.964,5228.1,0,0,0,0,1,0,0,0,0,0,0,1
37,0,1,0,1,5,4,133.0,1,0,1.1,93.994,-36.4,4.86,5191.0,0,1,0,0,0,0,0,0,1,0,0,0
59,0,1,0,0,7,2,125.0,1,0,1.4,93.918,-42.7,4.961,5228.1,0,0,0,0,1,0,0,0,0,1,0,0
32,0,0,0,1,5,2,162.0,1,0,1.1,93.994,-36.4,4.857,5191.0,0,0,0,0,0,1,0,0,1,0,0,0
38,2,1,0,0,8,5,119.0,4,0,1.4,93.444,-36.1,4.964,5228.1,0,1,0,0,0,0,0,0,0,0,0,1
34,0,0,1,0,9,3,245.0,3,0,-1.1,94.199,-37.5,0.886,4963.6,1,1,0,0,0,0,0,0,0,0,0,1
37,2,1,1,0,5,4,417.0,2,0,-1.8,93.876,-40.0,0.699,5008.7,1,0,0,0,1,0,0,0,0,0,0,1
57,0,1,0,0,7,1,564.0,2,0,1.4,93.918,-42.7,4.96,5228.1,0,1,0,0,0,0,0,0,0,0,0,1
26,1,0,1,1,5,1,8.0,2,0,1.1,93.994,-36.4,4.858,5191.0,0,1,0,0,0,0,0,0,1,0,0,0
47,0,0,0,1,5,1,24.0,12,0,1.1,93.994,-36.4,4.857,5191.0,0,0,0,1,0,0,0,0,0,0,0,1
31,0,0,0,1,5,2,301.0,1,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0,0,0,1,0,0,0,0
35,0,0,0,0,7,4,390.0,2,1,-1.7,94.215,-40.3,0.846,4991.6,1,1,0,0,0,0,0,0,0,0,0,1
49,0,1,0,1,6,4,290.0,1,0,1.4,94.465,-41.8,4.866,5228.1,0,0,1,0,0,0,0,0,0,1,0,0
27,2,1,0,0,5,1,10.0,4,0,-1.8,92.893,-46.2,1.244,5099.1,0,1,0,0,0,0,0,0,1,0,0,0
33,0,1,0,0,8,1,61.0,3,0,1.4,93.444,-36.1,4.965,5228.1,0,0,0,0,0,0,1,0,0,0,1,0
30,1,0,0,0,8,1,62.0,3,0,1.4,93.444,-36.1,4.963,5228.1,0,0,0,0,0,0,1,0,0,0,0,1
58,0,1,0,1,5,5,70.0,2,0,1.1,93.994,-36.4,4.864,5191.0,0,0,0,0,1,0,0,0,0,1,0,0
48,0,0,1,1,5,2,340.0,1,0,1.1,93.994,-36.4,4.856,5191.0,0,0,0,0,0,0,1,0,1,0,0,0
39,0,1,1,0,5,3,312.0,1,1,-1.8,92.893,-46.2,1.281,5099.1,0,0,1,0,0,0,0,0,1,0,0,0
50,1,0,1,1,5,1,88.0,5,0,1.1,93.994,-36.4,4.857,5191.0,0,0,0,0,1,0,0,0,0,0,0,1
32,1,1,0,0,7,2,56.0,4,0,1.4,93.918,-42.7,4.961,5228.1,0,0,1,0,0,0,0,1,0,0,0,0
45,0,1,0,1,5,1,221.0,1,0,1.1,93.994,-36.4,4.857,5191.0,0,0,0,0,0,1,0,0,0,0,1,0
42,1,1,0,0,5,2,456.0,2,1,-1.8,92.893,-46.2,1.291,5099.1,0,0,0,0,0,1,0,0,1,0,0,0
41,0,1,0,0,5,2,253.0,1,0,-1.8,92.893,-46.2,1.266,5099.1,1,0,1,0,0,0,0,1,0,0,0,0
44,1,0,0,1,5,3,84.0,3,0,1.1,93.994,-36.4,4.857,5191.0,0,1,0,0,0,0,0,0,1,0,0,0
27,1,1,0,0,5,4,568.0,8,0,-1.8,92.893,-46.2,1.27,5099.1,0,0,0,0,0,0,1,0,0,0,0,1
49,0,0,0,0,6,5,317.0,1,0,-2.9,92.963,-40.8,1.268,5076.2,0,0,0,0,1,0,0,0,0,0,1,0
41,0,1,1,1,5,4,75.0,1,0,1.1,93.994,-36.4,4.86,5191.0,0,0,0,0,0,1,0,1,0,0,0,0
40,0,1,0,1,5,5,130.0,3,0,1.1,93.994,-36.4,4.859,5191.0,0,0,1,0,0,0,0,0,0,1,0,0
25,1,1,0,1,5,2,230.0,3,0,1.1,93.994,-36.4,4.857,5191.0,0,0,0,0,0,0,1,0,0,0,0,1
30,0,1,0,0,8,5,183.0,1,0,1.4,93.444,-36.1,4.963,5228.1,0,1,0,0,0,0,0,0,0,0,0,1
45,0,0,0,1,7,3,130.0,6,0,1.4,93.918,-42.7,4.962,5228.1,0,0,0,0,0,0,1,0,0,0,1,0
57,0,0,1,0,7,1,231.0,3,0,1.4,93.918,-42.7,4.962,5228.1,0,1,0,0,0,0,0,0,0,0,0,1
34,0,1,0,1,5,3,189.0,7,0,1.1,93.994,-36.4,4.858,5191.0,0,0,0,0,0,1,0,0,1,0,0,0
45,0,0,1,1,5,4,191.0,3,0,1.1,93.994,-36.4,4.86,5191.0,0,1,0,0,0,0,0,1,0,0,0,0
39,0,0,0,0,11,1,148.0,1,0,-0.1,93.2,-42.0,4.191,5195.8,0,0,0,0,0,1,0,0,0,0,1,0
48,0,0,0,0,11,5,362.0,1,0,-0.1,93.2,-42.0,4.021,5195.8,0,0,0,0,0,0,1,0,0,1,0,0
41,0,1,0,1,5,5,144.0,4,0,1.1,93.994,-36.4,4.859,5191.0,0,0,0,0,1,0,0,1,0,0,0,0
40,0,0,0,0,7,1,112.0,2,0,1.4,93.918,-42.7,4.962,5228.1,0,0,1,0,0,0,0,0,0,0,1,0
33,1,1,1,0,8,1,289.0,1,2,-2.9,92.201,-31.4,0.884,5076.2,1,0,0,0,0,0,1,1,0,0,0,0
53,0,1,1,1,5,4,548.0,1,0,1.1,93.994,-36.4,4.86,5191.0,0,1,0,0,0,0,0,1,0,0,0,0
31,2,0,0,1,5,2,255.0,1,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0,0,0,0,0,1,0,0
41,0,1,0,0,5,3,58.0,2,0,-1.8,92.893,-46.2,1.281,5099.1,0,0,0,0,0,1,0,0,1,0,0,0
34,1,0,0,1,5,3,194.0,3,0,1.1,93.994,-36.4,4.857,5191.0,0,1,0,0,0,0,0,0,1,0,0,0
58,0,1,1,0,5,5,256.0,1,0,-1.8,92.893,-46.2,1.25,5099.1,0,0,0,1,0,0,0,0,0,0,0,1
60,0,0,0,0,7,5,135.0,1,0,1.4,93.918,-42.7,4.962,5228.1,0,0,0,0,1,0,0,0,0,1,0,0
36,0,1,0,1,5,3,197.0,2,0,1.1,93.994,-36.4,4.858,5191.0,0,0,0,0,0,0,1,0,0,0,0,1
33,1,1,0,1,6,3,18.0,1,0,1.4,94.465,-41.8,4.962,5228.1,0,0,1,0,0,0,0,1,0,0,0,0
56,0,0,1,0,8,4,59.0,3,0,1.4,93.444,-36.1,4.963,5228.1,0,1,0,0,0,0,0,1,0,0,0,0
56,0,1,0,0,8,3,131.0,5,1,-2.9,92.201,-31.4,0.884,5076.2,0,0,0,0,1,0,0,0,1,0,0,0
39,0,0,0,0,4,4,156.0,1,1,-1.8,93.075,-47.1,1.41,5099.1,0,0,1,0,0,0,0,0,0,1,0,0
41,2,1,0,0,7,4,72.0,1,0,1.4,93.918,-42.7,4.963,5228.1,0,0,0,0,1,0,0,0,0,0,1,0
48,2,1,0,0,7,4,294.0,4,0,1.4,93.918,-42.7,4.968,5228.1,0,1,0,0,0,0,0,0,0,0,0,1
33,0,1,1,0,5,5,99.0,1,0,-1.8,92.893,-46.2,1.313,5099.1,0,0,1,0,0,0,0,1,0,0,0,0
50,0,0,0,0,7,4,235.0,2,0,1.4,93.918,-42.7,4.958,5228.1,0,0,0,0,1,0,0,0,0,1,0,0
28,1,0,0,1,5,2,222.0,1,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0,0,0,1,0,0,0,0
51,0,1,0,0,5,1,18.0,6,2,-1.8,92.893,-46.2,1.299,5099.1,0,1,0,0,0,0,0,1,0,0,0,0
32,0,0,0,0,5,2,164.0,2,0,-1.8,92.893,-46.2,1.291,5099.1,0,0,0,0,0,0,1,0,0,0,0,1
38,1,0,0,0,8,2,250.0,2,0,1.4,93.444,-36.1,4.968,5228.1,0,0,1,0,0,0,0,0,1,0,0,0
